gene_short_name,PFAL1,PFAL2,PFAL3,PFDR1,PFDR2,PFDR3
BC018507,1.80854,1.50182,1.78788,2.05789,2.32631,1.90685
BC020535,0.501689,0.848382,0.458995,0.42894,0.220524,0.804964
BC021614,30.4531,28.9087,18.0692,16.0288,13.8558,11.4312
BC021767,0.353834,0.174257,0.226163,0.35959,0.70334,1.11642
BC021785,0.326966,0.0612808,0.45768,0.0798805,0.253704,0
BC021891,1.03569,0.700864,0.882438,0.783878,0.777664,0.400133
BC022687,0.469132,0.128199,0.0489898,0.0991872,0.234884,0
BC022960,0.0395142,0,0,0.0228743,0.0517203,0
BC023105,7.97049,3.70038,5.07649,5.95532,2.6976,5.66838
BC023719,0,0,0,0,0,0
BC023829,3.75451,4.03988,2.92528,4.53542,6.52344,3.55178
BC024139,1.07207,1.11264,0.762553,0.851824,0.694237,0.695083
BC024479,0.826446,1.53244,0.780521,0.914278,0.859107,1.0566
BC024582,1.69171,6.96425,7.83361,2.32346,2.93498,1.64861
BC024659,7.05883,6.60148,5.26773,5.42122,6.86845,3.9213
BC024978,1.61777,0.986123,1.75552,2.77727,2.08049,0.411742
BC025446,70.7355,71.1626,44.4501,63.863,54.8291,48.1505
BC025920,0.184799,0.170329,0.188418,0.402342,0.336225,0
BC026585,7.88911,11.3296,6.37733,7.02943,5.57535,4.58775
BC026590,0.670711,0.301031,0.639194,0.752326,1.19389,1.42435
BC027072,0,0,0,0,0,0
BC027231,1.81098,2.77565,1.3885,1.66928,1.90173,1.69672
BC027582,0,0,0,0,0,0
BC028471,0,0,0,0,0,0
BC028528,1.82652,1.79193,2.17312,1.55749,1.70839,2.05556
BC028777,0.4157,0.113981,0.211457,0.283221,0.157234,0
BC029214,5.14892,10.4368,8.63996,14.8381,13.5482,11.5531
BC029722,2.71267,3.26361,2.77235,3.79612,3.83354,4.52736
BC030307,0.294247,0.381051,0.535752,0.470457,0.397352,0.15584
BC030336,3.63286,3.20851,3.26872,3.25395,3.36109,4.89307
BC030476,0.0652889,0.0972419,0.307547,0.144753,0.109764,0
BC030499,0,0,0.0412906,0.0305103,0.0980135,0
BC030500,0,0.0509912,0,0,0,0
BC030867,0.0702905,0,0,0,0.0215269,0
BC030870,0,0,0.110004,0,0.0961152,0
BC031181,66.4292,74.9413,67.4593,77.1421,63.4316,53.4245
BC031353,11.7561,10.3935,6.05077,10.4242,12.99,7.61068
BC031781,3.11414,1.74233,1.93619,2.57624,2.58972,2.50426
BC032203,1.77629,1.14265,1.06792,1.37269,2.71268,1.75428
BC033916,0.0595721,0.237799,0.093937,0.0674183,0,0.150014
BC034090,0.0623825,0,0.0505718,0.0471407,0,0
BC034902,0,0,0,0,0,0
BC035044,0.180964,0.255018,0.243938,0.226395,0.0523637,0.316454
BC035947,0.0479486,0.153826,0,0.0536039,0,0.363182
BC037032,0.0119314,0.0936548,0,0.0273115,0,0
BC037034,0.684853,0.508646,3.13317,0.662126,0.181688,2.31706
BC039771,0.220431,0.472939,0.244697,0.211463,0.206281,0.504751
BC039966,0,0,0,0,0,0
BC042782,0.055879,0,0.176808,0.315521,0.431657,0
BC043934,0,0.0549564,0.0319779,0.0464093,0.0251347,0
BC046251,0,0,1.80E-09,0,0,0
BC046331,1.30279,0.61637,0.542184,0.746698,0.866218,0.53213
BC046401,0,0,0.0718601,0.0519526,0.117519,0
BC046404,0.200123,0.350828,0.406109,0.22318,0.148069,0.403925
BC048355,2.55472,1.76757,0.4223,2.85367,2.80048,3.27033
BC048403,0.645006,0.410972,0.303655,0.504835,0.794911,1.51181
BC048502,0,0,0,0,0,0
BC048507,0,0,0,0,0,0
BC048546,1.16713,1.64549,2.56817,2.94193,1.90703,2.6883
BC048562,0,0,0,0,0,0
BC048594,0,0,0,0,0,0
BC048609,0.889059,0,0,0.250537,0.562272,0
BC048644,0.223148,0.197403,0.0975369,0.228483,0.103609,0.54533
BC048671,0,0.687577,0.186091,0.432292,0.315724,0.85127
BC048679,0,0,0,0,0,0
BC048943,0,0,0,0,0,0
BC049352,0.589063,0.29903,0.109791,1.39462,0.501449,0
BC049635,0,0.0955411,0,0,0.0390097,0
BC049702,0,0,0,0,0,0
BC049715,0,0.185098,0,0.615079,0.186067,0
BC049730,0,0,0,0,0,0
BC049762,0,0,0.136529,0.394142,0,0
BC050972,0.694338,0,2.5155,1.66458,0.826686,0
BC051019,0,0,0,0,0,0
BC051070,0,0,0,0,0,0
BC051076,0,0,0,0,0,0
BC051142,0,0.530497,0,0,0,0
BC051226,1.02359,1.55843,0.33495,1.26965,0.698767,1.69273
BC051628,0,0.0529712,0,0.0346904,0,0
BC051665,0,0,0,0,0,0
BC052040,1.46283,1.28495,0.972195,1.49491,1.46006,0.94079
BC052486,0,0,0,0,0,0
BC053393,0,0,0,0,0,0
BC053749,0.628771,0.458169,0.373724,0.208221,0.183268,0
BC055004,0.0646554,0,0.138679,0.0274351,0.0159035,0
BC055111,0,0,0.661048,0,0,0
BC055324,0.943017,0.533034,0.608551,0.657197,0.522344,0.847097
BC056474,23.5259,29.0344,19.4148,28.8543,20.818,20.8788
BC057022,0.146924,0.169372,0.68214,1.95731,1.02235,0.774967
BC057079,2.1188,3.1754,1.62177,3.47706,2.73809,2.57312
BC060267,0,0,0,0,0.0331147,0
BC061194,0.0184136,0,0,0,0,0
BC061195,0,0,0,0,0,0
BC061212,0,0.0017373,0,0,0,0
BC061237,0,0,0,0,0,0
BC064078,0.0274962,0.108544,0.249392,0.0306297,0.0353774,0
BC065397,0.520505,0.153214,0.176921,0.565318,0.219059,0
BC066135,0,0,0,0,0,0.162535
BC067068,1.1278,1.60461,1.72344,1.24611,1.21913,0.702173
BC067074,0.0284518,0.0454279,0.00875877,0.0444034,0.0287329,0
BC068157,0.0500125,0.0443915,0.0803576,0.0188483,0.0219381,0
BC068281,1.52457,1.32142,1.43271,1.9574,1.39254,0.461092
BC080695,0.095635,0,0,0,0,0
BC088983,7.19687,5.84779,8.20026,7.36154,7.96778,11.8805
BC089491,0,0,0,0,0,0
BC089597,34.4589,30.56,43.6617,73.8364,68.6611,42.2646
BC094916,0.0867904,0.0628558,0.120699,0.0561892,0.025525,0.0517665
BC096441,1.57481,1.86099,1.21468,1.43295,1.63695,1.60608
BC100451,0,0,0.0246707,0.0356844,0,0
BC100530,0,0,0,0,0,0
BC106179,0.223376,0.0822354,0.0757519,0.0834248,0.032085,0
BC107364,0,0,0,0,0,0
BC125332,0,0,0,0,0,0
BC147527,0.672232,0,0.40507,0.300669,0,2.00313
Bcam,0.938968,0.833468,1.4835,0.629921,1.42472,0.753278
Bcan,0,0,0,0,0,0
Bcap29,4.62225,4.59547,3.85659,7.17099,7.48357,8.18426
Bcap31,63.065,77.9363,65.2503,62.7174,60.8628,47.9173
Bcar1,4.54386,4.06983,3.177,3.68179,3.90742,2.21126
Bcar3,12.4693,14.3078,15.3835,12.505,13.2743,8.87826
Bcas1,0,0,0,0.0154255,0,0
Bcas2,19.4283,15.7903,15.3519,19.6655,18.3618,14.6465
Bcas3,8.35243,8.90197,6.06,5.88034,4.89189,2.08595
Bcat1,0,0.00874549,0,0,0,0
Bcat2,8.93729,10.4441,8.81377,7.94129,8.23521,5.66624
Bccip,38.0333,27.8994,26.3991,34.8229,35.2106,46.3994
Bcdin3d,0.784781,1.35643,0.901723,0.991262,0.933021,0.479214
Bche,77.3961,63.5124,46.589,55.1381,63.5204,44.8357
Bckdha,59.0188,68.9371,41.8629,46.8851,39.7841,25.1639
Bckdhb,37.7989,27.2828,21.6678,31.9549,28.3305,30.7769
Bckdk,4.92423,3.6667,3.34194,4.39447,4.40772,7.35977
Bcl10,5.45424,4.63463,6.21874,4.07463,3.78227,2.03281
Bcl11a,0.130249,0.104159,0.259773,0.0374736,0.0445528,0
Bcl11b,0.0266639,0.094307,0.0921629,0.00741018,0,0
Bcl2,0.439986,0.323361,0.550048,0.352285,0.35437,0.422629
Bcl2a1a,0.273796,0.526307,1.29302,0.260811,0.183584,0
Bcl2a1b,1.93682,2.42618,3.6621,1.6897,1.917,1.57661
Bcl2a1c,0,0,0,0,0,0
Bcl2a1d,0.520571,0.354568,1.01715,0.685557,0.159139,0
Bcl2l1,8.28024,10.8606,10.2553,10.4302,8.6059,8.43671
Bcl2l10,0,0,0,0,0,0
Bcl2l11,1.95442,0.966477,1.64509,1.11219,1.53168,1.76504
Bcl2l12,1.61595,1.88537,1.48022,1.95437,0.978453,0
Bcl2l13,4.76741,2.85916,2.08639,3.6468,4.20734,4.46986
Bcl2l14,0.211616,0.429681,0.0822762,0.0210026,0.0958955,0
Bcl2l15,0.0459108,0,0,0.0766481,0.0882031,0
Bcl2l2,4.14314,3.55491,3.05644,2.84878,3.63647,3.36691
Bcl3,2.92802,4.20771,4.96867,3.33652,3.19613,5.66518
Bcl6,0.890733,3.00933,7.5276,0.941052,10.1377,2.40148
Bcl6b,0.744587,0.415478,0.424489,0.265548,0.329175,0.268213
Bcl7a,1.53591,1.06101,0.817798,1.25943,1.26685,0.635385
Bcl7b,5.55286,5.6439,4.86114,5.688,4.12954,4.03074
Bcl7c,2.61184,3.46247,3.33444,4.78236,4.2879,2.1167
Bcl9,0.359032,0.614289,0.290093,0.580692,0.536693,0.871849
Bcl9l,1.32722,1.31599,0.823651,1.491,1.56981,1.4729
Bclaf1,11.5969,10.1849,9.91977,7.80577,6.88665,7.15422
Bcmo1,0.882866,1.04755,1.62998,0.977285,0.971445,1.17809
Bco2,11.3126,13.6766,7.23155,8.23183,11.8941,7.84355
Bcor,1.57396,1.1601,2.01624,1.70036,3.67917,1.81879
Bcorl1,0.938451,0.50682,0.472687,0.712583,0.836257,0.484607
Bcr,3.4998,2.92589,2.60423,3.32748,3.80988,1.74295
Bcs1l,3.84111,2.75798,2.72626,3.40347,3.34197,3.8796
Bdh1,104.124,103.65,53.37,53.6646,55.3325,52.5173
Bdh2,6.50281,8.52948,7.75229,6.85474,7.41907,3.75487
Bdkrb1,0,0,0.176686,0,0.0715369,0
Bdkrb2,0,0,0,0.0299651,0,0
Bdnf,0.516629,0.548476,0.493503,0.360494,0.216873,0
Bdp1,2.90844,2.61029,2.07219,3.16595,4.76251,2.53009
Bean1,0,0,0,0,0,0
Becn1,20.7656,29.6181,22.641,25.53,16.7123,20.9023
Begain,0,0,0,0,0,0
Bend3,1.17512,0.720757,0.467236,0.843006,0.909511,0.750573
Bend4,0.152352,0.22315,0.285266,0.0719415,0.153205,0
Bend5,0.17497,0.158966,0.182917,0.12232,0.0490602,0
Bend6,0.113447,0.0421376,0.664177,0.20267,0,0
Bend7,2.63518,2.63358,2.29311,2.08251,2.06864,1.01441
Best1,0,0,0,0.0585018,0.103491,0
Best2,0,0,0,0,0,0
Best3,0,0,0,0,0,0
Best4-ps,0,0,0,0,0,0
Bet1,64.8643,75.6465,64.8289,79.1481,61.7691,54.2238
Bet1l,3.77147,2.95539,3.21845,5.10775,2.60512,3.82057
Bet3l,0,0,0,0,0,0
Bex1,0.179829,0,0.0538906,0,0,0
Bex2,0,0,0.0530524,0,0.0416634,0
Bex4,0.181858,0.145926,0.124057,0.237752,0,0
Bex6,0,0.11835,0,0.0460461,0,0
Bfar,16.7722,15.4569,11.675,13.7565,10.5015,9.45587
Bfsp1,0.0127148,0.0497171,0,0.0283874,0.0154919,0
Bfsp2,0,0,0,0,0,0
Bglap,0,0.124886,0,0,0,0
Bglap2,0,0.100828,0,0,0,0
Bglap-rs1,0,0.197009,0.259725,0.0630493,0,0
Bgn,29.6518,29.095,25.9045,19.8323,22.1101,16.1799
Bhlha15,0.0831772,0.0871358,0.339552,0.23533,0.0986891,0
Bhlha9,0,0,0,0,0,0
Bhlhb9,0.919651,0.651794,0.703264,0.492491,0.454943,3.65236
Bhlhe22,0,0,0.082162,0.259017,0.608559,1.6551
Bhlhe23,0,0,0,0,0,0
Bhlhe40,37.9347,26.5986,15.2234,23.9137,26.5583,24.3162
Bhlhe41,0.874383,1.19363,0.0918327,0.081551,0.224415,0.487015
Bhmt,727.179,1312.94,725.151,731.686,561.448,400.613
Bhmt2,36.7292,44.7434,39.3219,50.5479,42.5577,34.4299
Bhmt-ps1,5.65601,10.8103,6.24711,5.80099,4.13422,2.82294
Bicc1,0.865596,0.617545,0.47175,0.775889,0.902071,0
Bicd1,0.29357,0.174018,0.164813,0.153119,0.205941,2.62681
Bicd2,1.66937,1.5338,1.26435,1.3731,1.44463,1.22341
Bid,5.40416,5.20038,2.93896,2.90559,2.96574,2.90361
Bik,1.1687,1.41299,0.681869,1.88316,1.04754,0
Bin1,2.84548,2.1864,2.19715,2.14793,2.31732,2.33656
Bin3,3.23205,3.62936,3.23716,2.97384,2.93492,1.69995
Birc2,5.28854,6.40765,5.97562,4.72169,4.7644,3.75474
Birc3,13.917,7.52563,7.08717,12.2732,14.4172,18.2364
Birc5,0.680164,0.47307,0.956727,0.152073,0.104413,0.597365
Birc6,17.25,10.8223,7.36772,13.3578,18.5856,8.56938
Birc7,0,0,0,0,0,0
Bivm,9.2025,5.87733,5.20282,5.86435,5.27329,5.67319
Blcap,6.14685,4.89137,5.43008,8.40354,6.85912,7.96939
Blk,0.0283078,0.147052,0.288577,0.0479267,0.0530351,0
Blm,0.479361,0.36466,0.142503,0.353986,0.28416,0.137834
Blmh,22.0128,23.846,18.1326,19.5599,20.1702,5.9082
Blnk,1.30714,0.990059,0.692829,0.922989,0.488782,0.93558
Bloc1s1,50.8649,61.0582,38.8738,43.5604,40.138,35.9519
Bloc1s2,4.7975,5.82672,3.43475,4.21817,2.88559,2.24634
Bloc1s3,0.840225,2.12841,0.694392,1.30469,0.652155,0.777034
Blvra,7.47639,8.0873,8.68507,7.37287,9.14116,5.49446
Blvrb,53.9052,59.4428,29.4109,61.9062,50.264,65.106
Blzf1,6.70645,5.19887,6.13942,6.33822,5.77543,4.99758
Bmf,1.99527,2.57294,0.923542,1.70802,1.24332,0.362714
Bmi1,22.43,20.1423,20.7045,25.0107,26.7721,10.425
Bmp1,8.70992,8.76189,8.8966,13.115,12.6285,7.20225
Bmp10,1.58662,0.921688,1.00775,1.02887,0.803662,1.35646
Bmp15,0,0,0,0,0,0
Bmp2,5.38822,5.80742,1.02652,3.03608,3.98706,1.96339
Bmp2k,5.20134,3.43464,2.94675,4.34567,5.07804,4.9927
Bmp3,0.0429415,0.0238653,0.137143,0.0213348,0.0701805,0
Bmp4,1.84159,1.79092,1.55808,1.32787,1.3729,0.663108
Bmp5,9.56854,5.73375,6.65605,10.2402,7.31953,5.55937
Bmp6,1.87666,1.45368,0.772263,1.6241,1.51362,1.23896
Bmp7,0.487277,0.525104,0.0694031,0.418474,0.233354,0.590197
Bmp8a,0,0,0,0,0.0054035,0
Bmp8b,0.0382239,0.0244734,0.000486125,0.0865562,0.141699,0.269092
Bmper,0.175216,0.296733,0.654255,1.06828,0.641919,0.208208
Bmpr1a,11.418,10.885,10.3447,11.7848,11.5143,8.41423
Bmpr1b,0.0452101,0.193803,0.0522057,0,0,0
Bmpr2,9.32359,5.51593,4.27587,7.10837,9.63499,5.27454
Bms1,5.04339,3.51369,3.90626,5.08795,5.55723,4.1615
Bmx,0.101904,0.0334961,0.098832,0.191921,0.0510354,0
Bmyc,0.718912,1.89684,1.35893,0.726256,1.14837,0
Bnc1,0.0194882,0.0262104,0.0914365,0.142175,0.0744541,0
Bnc2,0.148651,0.535007,0.235837,0.134942,0.139497,0
Bnip1,19.7718,18.3533,12.4044,17.7597,14.8664,8.79728
Bnip2,20.389,20.2328,19.5725,17.2334,14.4543,10.5015
Bnip3,105.307,101.17,82.2845,91.2946,77.3131,91.6086
Bnip3l,37.3379,39.0145,36.6246,28.3317,28.2487,35.2814
Bnipl,0,0,0,0,0.0517319,0
Boc,0.0890659,0.0981724,0.0990625,0.0503548,0.0452751,0
Bod1,9.14969,11.0363,8.46125,8.97745,9.39518,4.53128
Bod1l,2.5514,1.41838,1.23903,2.19153,2.67834,1.35994
Bok,1.11757,1.53092,2.09721,0.778508,0.956065,0
Bola1,8.2431,12.4774,6.15668,12.1518,9.11702,6.95359
Bola2,5.29511,6.84055,6.06957,9.5638,7.11569,12.0756
Bola3,39.1892,43.5861,35.1257,40.7266,35.8808,46.4659
Boll,0.281787,0,0,0.296231,0.347273,0
Bop1,3.39829,3.94476,3.48298,6.25883,4.69694,4.41396
Bpgm,7.15275,9.60774,8.51597,9.26076,7.79559,6.30832
Bphl,61.3332,81.7799,46.7436,57.8223,41.1656,35.3621
Bpi,0,0,0,0,0,0
Bpifa1,0,0,0,0,0,0
Bpifa2,0,0,0,0,0,0
Bpifa3,0,0,0,0,0,0
Bpifa5,0,0,0,0,0,0
Bpifa6,0,0,0,0,0,0
Bpifb1,0,0.039131,0,0,0,0
Bpifb2,0,0,0,0,0,0
Bpifb3,0,0,0,0,0,0
Bpifb4,0,0,0,0,0,0
Bpifb5,0,0,0,0,0,0
Bpifb6,0,0,0,0,0,0
Bpifb9a,0,0.0501946,0,0,0.0232516,0
Bpifb9b,0,0.221627,0,0,0,0
Bpifc,0,0,0,0,0,0
Bpnt1,40.2773,53.7458,35.7309,48.2004,38.5106,33.1988
Bptf,3.82049,2.7547,2.63047,3.74786,5.6129,1.47866
Braf,6.10206,4.00393,3.68384,5.92361,6.43274,2.57319
Brap,44.6949,41.8509,26.0785,32.9411,26.2241,27.3074
Brca1,0.376151,0.193757,0.720453,0.587643,0.389283,0.175097
Brca2,1.04794,0.531579,0.178016,0.850266,0.807102,0.646999
Brcc3,9.13018,11.5328,9.531,10.3359,12.1161,9.64347
Brd1,5.35687,4.26193,4.16299,4.48013,4.03652,4.50926
Brd2,20.9931,17.084,17.5307,20.7704,13.5257,12.1681
Brd3,2.53874,1.71852,1.10171,2.50014,2.75751,2.75221
Brd4,3.47291,1.93516,1.67771,2.6506,4.87473,2.38113
Brd7,6.88422,5.38635,3.82302,4.58878,8.21595,6.64596
Brd8,7.07343,5.9441,7.08835,8.60251,6.49052,5.25639
Brd9,3.03276,2.85294,1.88287,1.62139,1.63416,1.12885
Brdt,0.635553,0.402014,0.161147,0.352466,0.172561,1.14143
Bre,15.0179,12.9575,12.0151,12.0866,13.7524,16.7532
Brf1,2.40315,2.52544,2.2448,2.16081,2.67941,0.510542
Brf2,2.62231,2.17889,2.32124,2.41254,1.70002,0.372044
Bri3,39.1264,32.4675,15.8631,18.7673,21.148,17.4072
Bri3bp,7.04734,6.92665,4.79528,6.44716,6.48099,4.87705
Brip1,1.22679,0.523324,0.643217,0.303019,0.36011,0.129631
Brix1,4.74966,3.05985,5.07598,4.92915,7.55145,7.70106
Brms1,1.88072,1.19481,1.36785,2.17656,2.19889,0.834089
Brms1l,0.842593,1.54292,1.37941,1.297,1.12349,1.94962
Brox,11.4128,11.8051,10.4338,10.9585,11.0869,9.67677
Brp44,462.943,484.295,425.539,526.202,492.687,448.381
Brp44l,144.855,176.891,99.3525,147.061,134.117,118.001
Brp44l-ps,86.7332,94.4417,65.6622,85.636,80.9666,96.7761
Brpf1,1.52135,1.19473,1.32773,1.94827,1.5818,1.11637
Brpf3,2.52682,1.12964,1.91204,3.03515,1.76104,1.48667
Brs3,0,0,0,0,0,0
Brsk1,0.0465093,0.0202879,0.0241617,0.0513508,0,0
Brsk2,0.093968,0.0452405,0,0.0159136,0.0135876,0
Brwd1,11.3471,8.62342,10.207,8.63194,11.9998,10.8349
Brwd3,1.43025,0.920308,0.962498,1.23791,2.02567,0.944668
Bscl2,11.2397,15.656,8.84355,9.08291,9.19833,3.6074
Bsdc1,20.0683,22.2139,15.9614,13.9585,11.6907,14.1617
Bsg,149.534,213.082,164.381,149.273,123.998,94.4362
Bsn,0.0271111,0.00892207,0.0973041,0.0229129,0.0436219,0
Bsnd,0,0,0,0,0,0
Bsph1,0,0,0,0.139691,0,0
Bsph2,0,0,0,0,0,0
Bspry,0.108706,0.0807836,0.172465,0.182693,0.206934,0.729193
Bst1,0.14283,0,0.288669,0.0593561,0.102563,0
Bst2,34.2836,36.3608,34.7176,34.0121,41.0415,36.2706
Bsx,0,0,0,0,0,0
Btaf1,7.27166,6.11115,6.67983,7.04428,8.81471,7.02318
Btbd1,21.4429,19.204,18.2702,21.0232,21.8822,23.4783
Btbd10,0.865486,1.50791,1.34735,1.42079,0.743277,0
Btbd11,0.199302,0.0396774,0.149212,0.0822109,0.175239,0.214589
Btbd16,0,0,0,0,0,0
Btbd17,0,0,0,0,0,0
Btbd19,0.141638,0.583239,0.5867,0.590888,0.142473,0.648893
Btbd2,4.26842,5.15734,3.69995,3.77159,2.75598,3.24188
Btbd3,1.5748,1.32187,1.30129,1.71748,1.66612,2.95772
Btbd6,3.75303,2.84019,1.76352,2.90584,2.39389,1.6953
Btbd7,3.66954,2.78226,3.42909,3.29988,3.73838,3.24515
Btbd8,0.970605,0.283966,0.455343,1.03987,0.663162,0
Btbd9,1.72694,1.01901,1.0654,1.26038,1.78746,0.891597
Btc,1.74724,2.23997,0.911202,1.17,1.13122,0
Btd,17.9122,19.0885,18.5677,21.4352,21.1964,17.6752
Btf3,98.8099,110.343,92.2314,106.063,86.6411,79.647
Btf3l4,29.4798,30.1288,28.711,31.6107,26.3503,29.323
Btg1,10.1034,6.25524,8.99313,8.36382,18.6876,13.5628
Btg2,3.15241,2.38581,11.4133,2.82584,2.54545,3.09577
Btg3,0.859154,1.18211,3.79431,3.08671,2.52112,3.22001
Btg4,0,0,0,0,0,0
Btk,0.283111,0.858044,0.315542,0.233882,0.30897,0
Btla,0.227092,0.575861,0.819949,0.434491,0.264865,0
Btn1a1,0,0,0,0,0,0
Btn2a2,0,0,0,0,0,0
Btnl1,0,0,0,0,0,0
Btnl10,0.0982528,0.161927,0.0685931,0.104505,0.0741388,0.00845321
Btnl2,0,0.0207368,0.0235174,0,0.0377536,0.204383
Btnl4,0,0,0,0,0,0
Btnl5,0,0,0,0,0,0
Btnl6,0,0,0,0,0,0
Btnl7,0.0205045,0.0532577,0,0,0,0
Btnl9,2.42021,1.32173,2.97395,2.14741,2.6018,1.64156
Btrc,1.44544,1.5512,1.14538,1.56885,1.53337,0.717716
Bub1,0.578608,0.0382897,0.19378,0.0159355,0,0
Bub1b,0.507061,0.209582,0.159687,0.216907,0.13124,1.65988
Bub3,10.0055,13.3495,11.6626,15.8288,10.4696,9.73849
Bud13,1.55642,1.49753,1.77542,1.40276,1.20576,0.741665
Bud31,33.3979,35.9991,34.9847,36.018,34.8068,22.7845
Bves,0,0.0467717,0,0,0,0
BX000454.1,0,283.322,103.398,192.345,0,0
BX000694.1,3.40477,1.58802,1.73892,0.743726,0.0865874,0
BX001010.1,0,0,0,0,0,0
BX001010.2,0,0,0,0,0,0
BX001068.1,0,0,0,0,0,0
BX005039.1,0,0,0,0,0,0
BX005053.1,0,0,0,0,0,0
BX005219.1,0,0,0,0,0,0
BX088531.1,0,0,0,0,0,0
BX119956.1,0,0,0,0,0,0
BX119993.1,0,0,0,0,0,0
BX255277.1,0,0,0,0,0,0
BX255946.1,0,0,0,0,0,0
BX284685.1,0,0,0,0.000201902,0,0
BX323066.1,0,0,0,0.0700862,0,0
BX470216.1,0,0,0,0,0,0
BX470220.1,0,0,0,0,0,0
BX537299.1,0,0,0,0,0,0
BX537327.1,0.00166671,2.83539,0.000455063,0.047822,0,0
BX571729.1,0,0,0,0,0,0
BX571775.1,0,0,0,0,0,0
BX571788.1,0,0,0,0,0,0
BX649381.1,0,0,0,0,0,0
BX649624.1,0,0,0,0,0,0
BX649624.2,0,0,0,0,0,0
BX664732.1,0,0,0,0,0,0
BX666061.1,0,0,0,0,0,0
BX666061.2,0.0408076,0.0230779,0.00820341,0.0479673,0.0581258,0.00794591
BX679667.1,0,0,0,0,0,0
BX679667.2,0,0,0,0,0,0
BX679668.1,0,0,0,0,0,0
BX682540.1,0,0,0,0,0,0
BX682540.2,0,0,0,0,0,0
BX813309.1,0,0,0,0,0,0
BX890554.1,0,0,0,0,0,0
BX890623.1,0.0210484,0.116331,0.165745,0.0647174,0.0947145,0
BX936366.1,0,0,0,0,0,0
Bysl,2.20348,2.64567,2.51522,3.30084,3.69526,4.53203
Bzrap1,0.0504809,0.0157899,0.0372,0.00879951,0.235445,0
Bzw1,45.8668,48.9732,45.8984,60.0688,54.1782,42.0225
Bzw2,1.78316,1.65775,2.51465,4.86571,4.86832,3.15355
C030005K06Rik,0,0,0,0,0,0
C030005K15Rik,0,0.117168,0,0,0,0
C030006K11Rik,5.23958,5.46961,3.59453,7.0699,5.66897,2.3154
C030013C21Rik,0,0,0,0,0,0
C030013D06Rik,0.0655187,0,0,0.0727559,0,0
C030014I23Rik,0.12637,0.171512,0.0732132,0.447299,0.481426,1.87247
C030017D09Rik,0.213472,0.0939796,0.322865,0.797289,0.30359,0
C030017K20Rik,0,0,0,0,0.0276666,0
C030019I05Rik,0.0432655,0,0,0,0,0
C030030A07Rik,0,0,0,0,0.0519054,0
C030034I22Rik,0.709982,0.709008,0.179466,0.326547,1.20229,0.962375
C030037D09Rik,0.58766,0.647851,1.04937,0.238221,0.438995,0
C030037F17Rik,0,0,0,0,0,0
C030039L03Rik,0.870363,0.79922,0.261863,0.646411,0.195205,0
C030046E11Rik,9.20918,6.25781,6.08941,6.89024,8.6664,7.45138
C030046I01Rik,5.63548,4.41321,3.30227,5.37966,5.94952,4.29921
C030047K22Rik,0,0,0,0,0,0
C030048B08Rik,3.51923,3.89055,3.63669,3.24211,3.37222,1.65416
C030048H21Rik,0,0,0.0977722,0,0,0
C130021I20Rik,0,0,0,0,0,0
C130022K22Rik,5.16881,2.92412,5.43991,5.5282,3.19793,4.42338
C130026I21Rik,0.716493,0.750983,1.67825,1.05595,0.956896,1.19903
C130026L21Rik,0,0,0,0,0,0
C130036L24Rik,0.12393,0,0.0223863,0.0467167,0.052989,0
C130039O16Rik,1.16917,1.15097,1.17299,1.21938,1.39681,1.05396
C130040N14Rik,0.0976856,0,0,0,0,0
C130046K22Rik,0.290966,0.127514,0.152337,0.643659,0.245897,0
C130050O18Rik,0.187199,0.17944,0.343401,0.110187,0.0544723,0
C130060K24Rik,0,0,0,0,0,0
C130071C03Rik,0,0,0,0,0,0
C130073F10Rik,0,0,0,0,0,0
C130074G19Rik,24.6327,28.6414,16.9489,22.5107,25.6952,18.5222
C130079G13Rik,0,0,0,0,0,0
C130080G10Rik,0.0511367,0,0.0947079,0,0,0
C1d,23.5635,33.0218,21.7192,23.9481,20.5477,29.0781
C1galt1,22.7488,21.4456,17.6532,20.5054,21.1561,16.8201
C1galt1c1,22.147,28.0761,30.0257,24.6112,25.0031,22.6334
C1qa,19.5512,23.6033,33.4409,21.5553,14.0622,17.7894
C1qb,14.432,13.2133,18.784,13.9977,8.22123,8.06621
C1qbp,6.87411,4.50233,2.64839,9.18092,11.5551,6.54052
C1qc,11.3067,17.5468,18.3639,13.348,8.55379,8.47653
C1ql1,0,0,0,0,0,0
C1ql2,0,0,0,0,0,0
C1ql3,0.496388,0.223554,0.854364,0.632876,0.61336,0.549582
C1ql4,0,0,0,0,0.166745,0
C1qtnf1,3.64472,3.36557,1.3307,2.15664,3.40404,2.34035
C1qtnf2,0.319995,0.294926,0.53683,1.5905,0.283026,0
C1qtnf3,0.124019,0.221432,0,0.139806,0,0
C1qtnf4,0,0,0,0.0854352,0,0.99352
C1qtnf5,0.169859,0.503748,0.364805,0.215979,0.47048,0
C1qtnf6,0.0567511,0.0779473,0.0455434,0,0,0
C1qtnf7,0.272552,0.250332,0.466618,0.229424,0.326525,0.413348
C1qtnf9,0.147054,0.138618,0.161712,0.180122,0.0539963,0
C1ra,66.8919,85.8665,72.392,97.9259,88.9555,60.3198
C1rl,23.4673,21.5178,15.9785,21.3749,24.9281,18.8662
C1s,140.139,153.149,135.682,120.721,127.551,99.7896
